,Property type,Value,Substances,Mole fraction compound,Mole fraction type,Mole fraction value,doi
590,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0046,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.2844,10.1016/j.jct.2005.07.009
591,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0311,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.3336,10.1016/j.jct.2005.07.009
592,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0547,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.3803,10.1016/j.jct.2005.07.009
593,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0729,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.4245,10.1016/j.jct.2005.07.009
594,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0759,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.4313,10.1016/j.jct.2005.07.009
595,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0856,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.458,10.1016/j.jct.2005.07.009
596,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0909,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.5024,10.1016/j.jct.2005.07.009
597,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0964,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.5565,10.1016/j.jct.2005.07.009
598,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0959,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.6234,10.1016/j.jct.2005.07.009
599,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0899,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.6941,10.1016/j.jct.2005.07.009
600,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0773,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.7723,10.1016/j.jct.2005.07.009
601,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.059,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.851,10.1016/j.jct.2005.07.009
602,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0336,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.9264,10.1016/j.jct.2005.07.009
603,"Mass density, kg/m3",2015.53,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.08,10.1016/j.jct.2005.07.009
604,"Mass density, kg/m3",1937.68,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.1235,10.1016/j.jct.2005.07.009
605,"Mass density, kg/m3",1859.7,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.1689,10.1016/j.jct.2005.07.009
606,"Mass density, kg/m3",1787.18,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.2131,10.1016/j.jct.2005.07.009
607,"Mass density, kg/m3",1637.22,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.311,10.1016/j.jct.2005.07.009
608,"Mass density, kg/m3",1559.91,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.3652,10.1016/j.jct.2005.07.009
609,"Mass density, kg/m3",1480.28,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.424,10.1016/j.jct.2005.07.009
610,"Mass density, kg/m3",1407.25,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.4807,10.1016/j.jct.2005.07.009
611,"Mass density, kg/m3",1329.31,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.5444,10.1016/j.jct.2005.07.009
612,"Mass density, kg/m3",1181.51,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.6754,10.1016/j.jct.2005.07.009
613,"Mass density, kg/m3",1098.99,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.7549,10.1016/j.jct.2005.07.009
614,"Mass density, kg/m3",1032.55,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.8227,10.1016/j.jct.2005.07.009
615,"Mass density, kg/m3",958.45,"['ethyl butanoate', '1,2-dibromoethane']",ethyl butanoate,Mole fraction,0.9026,10.1016/j.jct.2005.07.009
616,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0199,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0286,10.1016/j.jct.2005.07.009
617,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0314,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0632,10.1016/j.jct.2005.07.009
618,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0404,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.103,10.1016/j.jct.2005.07.009
619,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0433,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1465,10.1016/j.jct.2005.07.009
620,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0425,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1918,10.1016/j.jct.2005.07.009
621,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0355,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2375,10.1016/j.jct.2005.07.009
622,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0175,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2837,10.1016/j.jct.2005.07.009
623,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0041,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3283,10.1016/j.jct.2005.07.009
624,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0203,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3711,10.1016/j.jct.2005.07.009
625,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0345,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4026,10.1016/j.jct.2005.07.009
626,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0468,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4465,10.1016/j.jct.2005.07.009
627,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0595,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4938,10.1016/j.jct.2005.07.009
628,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0689,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5538,10.1016/j.jct.2005.07.009
629,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0744,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6297,10.1016/j.jct.2005.07.009
630,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0733,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.7132,10.1016/j.jct.2005.07.009
631,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0599,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.8085,10.1016/j.jct.2005.07.009
632,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0353,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.9099,10.1016/j.jct.2005.07.009
633,"Mass density, kg/m3",2085.1,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0379,10.1016/j.jct.2005.07.009
634,"Mass density, kg/m3",2004.73,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0766,10.1016/j.jct.2005.07.009
635,"Mass density, kg/m3",1851.43,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1567,10.1016/j.jct.2005.07.009
636,"Mass density, kg/m3",1776.2,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1993,10.1016/j.jct.2005.07.009
637,"Mass density, kg/m3",1703.76,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2427,10.1016/j.jct.2005.07.009
638,"Mass density, kg/m3",1622.25,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2945,10.1016/j.jct.2005.07.009
639,"Mass density, kg/m3",1512.8,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3695,10.1016/j.jct.2005.07.009
640,"Mass density, kg/m3",1317.39,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5222,10.1016/j.jct.2005.07.009
641,"Mass density, kg/m3",1166.3,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6601,10.1016/j.jct.2005.07.009
642,"Mass density, kg/m3",1096.12,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.7313,10.1016/j.jct.2005.07.009
643,"Mass density, kg/m3",1022.28,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.8119,10.1016/j.jct.2005.07.009
644,"Mass density, kg/m3",941.5,"['1,2-dibromoethane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.9074,10.1016/j.jct.2005.07.009
645,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0142,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0175,10.1016/j.jct.2005.07.009
646,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0258,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0382,10.1016/j.jct.2005.07.009
647,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0353,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0611,10.1016/j.jct.2005.07.009
648,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0379,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0911,10.1016/j.jct.2005.07.009
649,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0386,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1259,10.1016/j.jct.2005.07.009
650,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0369,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1645,10.1016/j.jct.2005.07.009
651,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0328,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.205,10.1016/j.jct.2005.07.009
652,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0236,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.247,10.1016/j.jct.2005.07.009
653,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0084,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2878,10.1016/j.jct.2005.07.009
654,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0101,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3293,10.1016/j.jct.2005.07.009
655,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0262,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3706,10.1016/j.jct.2005.07.009
656,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0388,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4062,10.1016/j.jct.2005.07.009
657,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0512,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4471,10.1016/j.jct.2005.07.009
658,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0643,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4985,10.1016/j.jct.2005.07.009
659,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0712,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5544,10.1016/j.jct.2005.07.009
660,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.076,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6183,10.1016/j.jct.2005.07.009
661,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0787,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6862,10.1016/j.jct.2005.07.009
662,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0761,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.7558,10.1016/j.jct.2005.07.009
663,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0654,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.8251,10.1016/j.jct.2005.07.009
664,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0489,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.8833,10.1016/j.jct.2005.07.009
665,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0252,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.946,10.1016/j.jct.2005.07.009
666,"Mass density, kg/m3",1905.88,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0408,10.1016/j.jct.2005.07.009
667,"Mass density, kg/m3",1836.07,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0868,10.1016/j.jct.2005.07.009
668,"Mass density, kg/m3",1773.38,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1296,10.1016/j.jct.2005.07.009
669,"Mass density, kg/m3",1707.11,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.177,10.1016/j.jct.2005.07.009
670,"Mass density, kg/m3",1579.99,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.273,10.1016/j.jct.2005.07.009
671,"Mass density, kg/m3",1515.4,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.325,10.1016/j.jct.2005.07.009
672,"Mass density, kg/m3",1449.57,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3803,10.1016/j.jct.2005.07.009
673,"Mass density, kg/m3",1385.12,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.437,10.1016/j.jct.2005.07.009
674,"Mass density, kg/m3",1296.0,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5197,10.1016/j.jct.2005.07.009
675,"Mass density, kg/m3",1128.6,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6902,10.1016/j.jct.2005.07.009
676,"Mass density, kg/m3",1065.64,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.7601,10.1016/j.jct.2005.07.009
677,"Mass density, kg/m3",1001.96,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.8344,10.1016/j.jct.2005.07.009
678,"Mass density, kg/m3",935.2,"['1,3-dibromopropane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.9163,10.1016/j.jct.2005.07.009
679,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0423,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0901,10.1016/j.jct.2005.07.009
680,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0562,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1832,10.1016/j.jct.2005.07.009
681,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0491,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2717,10.1016/j.jct.2005.07.009
682,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0267,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3528,10.1016/j.jct.2005.07.009
683,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0083,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4123,10.1016/j.jct.2005.07.009
684,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0356,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4598,10.1016/j.jct.2005.07.009
685,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0495,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4897,10.1016/j.jct.2005.07.009
686,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0529,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5049,10.1016/j.jct.2005.07.009
687,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0714,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5621,10.1016/j.jct.2005.07.009
688,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0826,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6266,10.1016/j.jct.2005.07.009
689,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.087,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6967,10.1016/j.jct.2005.07.009
690,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0824,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.7722,10.1016/j.jct.2005.07.009
691,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0668,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.852,10.1016/j.jct.2005.07.009
692,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0403,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.9288,10.1016/j.jct.2005.07.009
693,"Mass density, kg/m3",1762.5,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0539,10.1016/j.jct.2005.07.009
694,"Mass density, kg/m3",1704.93,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.109,10.1016/j.jct.2005.07.009
695,"Mass density, kg/m3",1598.64,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2129,10.1016/j.jct.2005.07.009
696,"Mass density, kg/m3",1543.48,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2678,10.1016/j.jct.2005.07.009
697,"Mass density, kg/m3",1485.57,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3262,10.1016/j.jct.2005.07.009
698,"Mass density, kg/m3",1431.53,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3815,10.1016/j.jct.2005.07.009
699,"Mass density, kg/m3",1347.31,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.469,10.1016/j.jct.2005.07.009
700,"Mass density, kg/m3",1303.25,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5155,10.1016/j.jct.2005.07.009
701,"Mass density, kg/m3",1267.17,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.554,10.1016/j.jct.2005.07.009
702,"Mass density, kg/m3",1205.19,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.6207,10.1016/j.jct.2005.07.009
703,"Mass density, kg/m3",1099.12,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.7373,10.1016/j.jct.2005.07.009
704,"Mass density, kg/m3",986.49,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.8643,10.1016/j.jct.2005.07.009
705,"Mass density, kg/m3",927.28,"['1,4-dibromobutane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.9324,10.1016/j.jct.2005.07.009
706,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0294,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.0537,10.1016/j.jct.2005.07.009
707,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0503,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1124,10.1016/j.jct.2005.07.009
708,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0661,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.1746,10.1016/j.jct.2005.07.009
709,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0746,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.2384,10.1016/j.jct.2005.07.009
710,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0749,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3005,10.1016/j.jct.2005.07.009
711,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.066,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.3573,10.1016/j.jct.2005.07.009
712,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.05,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4121,10.1016/j.jct.2005.07.009
713,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0282,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.4619,10.1016/j.jct.2005.07.009
714,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",0.0041,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5075,10.1016/j.jct.2005.07.009
715,"Excess molar enthalpy (molar enthalpy of mixing), kJ/mol",-0.0144,"['1,5-dibromopentane', 'ethyl pentanoate']",ethyl pentanoate,Mole fraction,0.5483,10.1016/j.jct.2005.07.009
